id,asin,rv_stars_rating,rv_titre,rv_date,rv_pays,rv_achat,rv_body,rv_utile,rv_lien
460,B07ZHJFH4W,"5,0",Tolles TV-Gerät mit leichten Schwächen bei der Tonqualität,04/03/2021,Allemagne,Achat vérifié,"Ich finde die Bildqualität sehr gut. Habe mittlerweile zusätzlich herausgefunden, daß man zusätzlich noch viele Parameter bezüglich Bildqualität nach Wunsch variieren kann, ich bin jedoch bei der Werkseinstellung geblieben weil das Bild so meinem Geschmack entspricht. An der Fernbedienung habe ich nichts auszusetzen, bietet mir alles was ich brauche. Einziger Punkt welcher vielleicht erwähnenswert wäre ist daß der 'OK-Button' sich etwas 'wackelich' anfühlt, wenn er nicht vorzeitig den Geist aufgibt kann ich gut damit leben. Bezüglich Tonqualität hatte ich mir nicht mehr erwartet als das Gerät bietet, ich weiß daß die meisten TV-Geräte meine Erwartungen nicht erfüllen können in Anbetracht des Preises. Entsprechend habe ich eine Soundanlage von Logitech angeschlossen, funktioniert tadellos. Mit beiden Geräten in Kombination ein toller, schon fast kinoähnlicher Genuß.",,
461,B07ZHJFH4W,"3,0",MENTIRA Tv 55' no compatible con HDR ni 4K,08/03/2021,Espagne,Achat vérifié,La TV funciona bien pero en especificaciones dice que es HDR 10 PUES AL CONECTAR LA PS4 ME DICE QUE EL TELEVISOR NO ES COMPATIBLE CON HDR el vendedor miente en las especificaciones el TV no es 4k ni tiene HDR por otra parte el servicio de Amazon inmejorable como siempre tanto en la entrega como en la posventa del producto,,
462,B07ZHJFH4W,"1,0",NICHT ZU EMPFEHLEN!!!,01/12/2021,Allemagne,Achat vérifié,"Also ich habe schon gesehen dass die Bewertungen nicht so gut waren aber ich wollte mich dennoch selbst überzeugen...ich habe es bereut. Der Fernseher ist schlecht verarbeitet und mega leicht. Ich habe ihn aufgebaut und angeschlossen, darauf hin wollte ich ihn einrichten und als ich Netflix öffnen wollte um mich anzumelden knallte es und es ging garnichts mehr, nach Rücksprache mit dem Amazon-Support habe ich den Fernseher am selben Tag noch zurück geschickt und das Geld wieder bekommen. Ich bin zu Mediamarkt gefahren und habe mir dort einen anständig QLED von Samsung gekauft, welchen ich auf jeden Fall empfehlen würde.",,
463,B07ZHJFH4W,"4,0",Relación calidad precio excelente,11/09/2020,Espagne,Achat vérifié,"Una buena smart tv aunque el sonido es un poco endeble. En general, buena compra.",3 personnes ont trouvé cela utile,
464,B07ZHJFH4W,"1,0",Vaya “chiste de Tv”,23/10/2021,Espagne,Achat vérifié,"Me decanté por el precio, me pareció que con todas las reseñas buenas que tenía la Tv era un chollo. Después de más de 1 año, es una decepción en general , no tiene matices de color, depende del ángulo se ve la pantalla en blanco, se sube y se baja el volumen automático al gusto de la Tv. Para los que escriben reseñas falsas: No sé qué pretendéis ganar mintiendo sobre productos… En fin este producto de la casa Chiq una 💩💩💩💩💩",,
465,B07ZHJFH4W,"5,0",Gran calidad - precio,24/10/2020,Espagne,Achat vérifié,"Tenía dudas al principio pero me fie de los númerosos comentarios positivos y creo que he acertado del todo, excelente calidad de imagen y sonido, más todo tipo de funciones solo para productos de mayor precio y más renombre, muy contento la recomiendo..",,
466,B07ZHJFH4W,"5,0",Economico ma .... di Qualità.,30/12/2021,Italie,Achat vérifié,"Sono molto soddisfatto della qualità dello schermo, che riempie totalmente il televisore. Sembra quasi di esserci dentro tanto sono nitide e belle le immagini, specialmente dei fondali marini che amo in particolare.",,
467,B07ZHJFH4W,"4,0",Fernbedienung,06/04/2022,Allemagne,Achat vérifié,"Fernbedienung geht nach kurzer Zeit nicht mehr, kann den Fernseher nur noch über mein Handy steuern, hatte eine identische FB bestellt geht leider auch nicht.  Frage mich woran das liegt. Gibt es eine eine neue ??????",,
468,B07ZHJFH4W,"5,0",Gran televisor calidad/precio,03/11/2020,Espagne,Achat vérifié,"Buena televisión por el precio que tiene, creo que tampoco se puede pedir mucho más. La calidad de imagen es muy buena, se nota la diferencia con la anterior que tenía. Lo que más me ha decepcionado ha sido el sonido, pero algún punto débil tenía que tener, de todas formas creo que no es lo más importante porque siempre se puede comprar algún altavoz externo que lo mejore. Una de las cosas que más me preocupaba era la fluidez del sistema operativo y la verdad que me quedado muy contento, ni un tirón, todo fluido y con mucha facilidad. En resumen, incluso pese al sonido, una compra muy recomendada.",,
469,B07ZHJFH4W,"5,0",Affordable and excellent quality,07/09/2021,Allemagne,Achat vérifié,"Like you are now, I read the reviews, particularly on such expensive items like TVs. I have seen some reviews saying that the colour and contrast can change dramatically with just a slight angle away from straight, but I have not found this to be the case. The TV exceeded my expectations in all areas. I am very happy with it and have been using it for just over 1 month.",Une personne a trouvé cela utile,
470,B07ZHJFH4W,"5,0",Recomendable,11/10/2020,Espagne,Achat vérifié,"Super compra por 300€. Módelo 43' Android TV, muy fácil de configurar y descargar apps de Google Play. El mando tiene Google Assistant, le puedes hablar y sale en la TV, además los botones están blandos y se maneja rápido. Me gusta mucho más que otra de LG del mismo tamaño que tengo en otra vivienda, que no me deja descargar otras apps que no vengan ya instaladas y se queda pillada cada vez que intento navegar por internet. Está no me ha dado ni un problema y le he dado mucho desde que llegó. Tardó 1 día en llegar, bien precintada.",,
471,B07ZHJFH4W,"4,0",relación calidad precio excelente,22/10/2020,Espagne,Achat vérifié,relacion calidad precio excelente vengo de una LG 200 megahercios y se nota la bajada a 60 pero en su favor tengo que decir que el Android funciona perfecto y rápido si alguien no quiere gastar mucho es un TV que cubre bastante bien las espectativas diarias,Une personne a trouvé cela utile,
472,B07ZHJFH4W,"1,0",Enttäuschende Qualität,21/11/2021,Allemagne,Achat vérifié,Leider habe ich die Frist zur Rücksendung versäumt. Der Fernseher reagiert unglaublich langsam. Start bzw. Umschalten dauert ungewöhnlich lange. Das hatte ich bisher noch bei keinem Fernseher. Die Sender zu sortieren ist äußerst umständlich. Der Preis war zwar günstig aber das war es dann auch.,,
473,B07ZHJFH4W,"2,0",Entspricht nicht den Erwartungen,18/11/2021,Allemagne,Achat vérifié,"Bildqualität bei normalen TV Sender sehr verpixelt und schlecht, Tonqualität ist auch sehr schlecht, Amazon Prime ist dauernd abgestürzt komischerweise,das kenne ich von anderen TV Geräten nicht,sehr sehr schade deswegen ging er leider zurück ich spare auf ein qualitativ besseres Gerät",,
474,B07ZHJFH4W,"5,0",Contento con la compra,28/03/2022,Espagne,Achat vérifié,"Lo he recibido, hace una semana, muy satisfecho con la compra en general, en relación calidad-precio, cumple mis expectativas y funciona muy bien.",,
475,B07ZHJFH4W,"4,0",55 Smart TV .,31/12/2020,Espagne,Achat vérifié,"Por lo que he visto , considero que calidad precio estan bastante equilibradas , no obstante no puedo hacer una valoracion mas detallada ya que es un regalo .   Su destinatario esta bastante contento !",,
476,B07ZHJFH4W,"5,0",Preis Leistung mehr als Sehr gut,12/01/2021,Allemagne,Achat vérifié,"Für den Preis absolut super. Knackige Farben. Für nen Flachen ganz guter Ton. Das Menü sehr Übersichtlich, der Fernseher reagiert schnell. Bluetooth ist anfangs etwas zickig, aber funzt dann gut. Absolute Empfehlung bis jetzt",Une personne a trouvé cela utile,
477,B07ZHJFH4W,"4,0",Buena televisión,10/02/2021,Espagne,Achat vérifié,"Relación calidad precio no está mal, te ofrece lo que vale el producto la imagen no es mala pero tampoco esperes algo impresionante, el sonido podría ser algo mejor, la respuesta del mando es muy rápida.",,
478,B07ZHJFH4W,"3,0",Calidad ajustada a su precio,29/01/2021,Espagne,Achat vérifié,Evidentemente para su precio es lo que es. Sonido pobre y calidad de imagen justa. Pero es lo que hay. Muchas veces pecamos de querer algo bueno a buen precio y desde luego la calidad de paga.,,
479,B07ZHJFH4W,"3,0",Prima Fernseher,08/09/2021,Allemagne,Achat vérifié,"Eigentlich ein Top Gerät, wenn's einem nichts ausmacht ständig Zeit aufzubringen das richtige Programm zu suchen. Sender lassen sich nur umständlich sortieren und wenn man es geschafft hat, ist beim nächsten einschalten alles wieder total verstellt. Einfache Bedienung/Installation von wegen. 👎",Une personne a trouvé cela utile,
480,B07ZHJFH4W,"4,0","Muy buena tele, mejorable el mando",21/09/2020,Espagne,Achat vérifié,"La TV funciona muy bien y estoy contento. Quizás el audio podría haber sido un pelín mejor y el mando es bastante básico y de baja calidad pero la calidad de la imagen es muy buena y el sonido aceptable. Por el precio, es una muy buena compra.",Une personne a trouvé cela utile,
481,B07ZHJFH4W,"3,0","Bild und Ton gut, aber spinnt schon nach einem halben Jahr",02/02/2022,Allemagne,Achat vérifié,"Die Bildqualität, das Menü, sowie die Tonqualität sind für diese Preisklasse erfreulich gut. Allerdings hängt sich das Gerät auf und das bereits nach 6 Monaten. Scheint ein Betriebssystemproblem zu sein. Nervt auf jeden Fall. Wenn man ihn, wie ich, nur alle paar Wochen mal anschaltet, braucht es manchmal bis zu 10 Minuten bis ich ihn anbekommen habe und ich etwas gucken kann..ärgerlich!",,
482,B07ZHJFH4W,"4,0",Bien por el precio que tiene,30/10/2020,Espagne,Achat vérifié,"Por el precio que tiene esta bastante bien, la imagen es buena, el sistema android funciona muy bien. La única pega es el sonido, suena como en lata. Por lo demás perfecta por el precio que tiene.",,
483,B07ZHJFH4W,"5,0",Perfecta,04/12/2020,Espagne,Achat vérifié,"1 mes de uso , totalmente satisfecho , 43 Android Tv , una relación precio calidad imbatible. Recomendo barra de sonido , pues su sonido esta un poco  por detrás de la calidad de la imagen. Si quieres una tele 43 android  , esta es tu tele sin que tengas que hipotecar los anillos!!!",Une personne a trouvé cela utile,
484,B07ZHJFH4W,"4,0",Sorprende la calidad de las características.MUY SATISFECHO,20/10/2020,Espagne,Achat vérifié, Me gusta por que buscaba una televisión  que tuviste android y Chromecast eficiente y está. Marca lo cumple con creces.ES FACIL DE CONFIGURAR Y RESPUESTA RÁPIDA EN EL USO DE APLICACIONES ANDROID,Une personne a trouvé cela utile,
485,B07ZHJFH4W,"1,0",Schlechtester Kundendienst aller Zeiten,29/12/2021,Allemagne,Achat vérifié,"Der Tv lief am Anfang wirklich gut....hat aber jetzt immer mehr Probleme. Wende mich darauf hin an Amazon, die sagen können nix machen und leiten mich weiter an den Kundendienst des Tv....dieser Kundendienst ist das schlechteste was ich je erlebt habe.... Laßt die Finger von dem TV dann habt ihr im Nachgang auch kein Ärger",,
486,B07ZHJFH4W,"1,0",Nicht Empfehlenswert  !!!!!!!!!!!!!!,21/11/2021,Allemagne,Achat vérifié,"Bild toll,Ton Ok, aber irgendwas ist immer. Zwischen 2 Sender wechseln . . funktioniert nicht, Sender Reihenfolge einstellen,(HD und normal) und d abrufen klappt nicht. Es sind die 'normalen ' Dinge beim Fernsehbetrieb die nicht funktionieren!",,
487,B07ZHJFH4W,"1,0",Smart tv Androi 43,11/02/2021,Espagne,Achat vérifié,Smart tv Androi 43 Me ha gustado el precio y la facilidad de configuracion de la tv pero la calidad no de imagen no me ha gustado nada. Me he llevado una deseccion. Mala calidad de imagen. Mala calidad de sonido. Material muy simple.,,
488,B07ZHJFH4W,"5,0",Super TV für wenig Geld,20/12/2020,Allemagne,Achat vérifié,"Hi Die Bildqualität ist top. Auch der Ton ist sehr gut. In Testberichten wird der Ton bemängelt, aber ich empfinde das nicht so. Das Preis, - Leistungsverhältnis ist unschlagbar. Die Fernbedienung ist nicht so gut. Sie klemmt manchmal oder der TV reagiert nicht. Alles in allem ein super Kauf. Immer wieder. 👍",,
489,B07ZHJFH4W,"4,0",Gut,28/11/2021,Allemagne,Achat vérifié,"Preis sehr gut. Bild ist top . Klang zufriedenstellend. Fernbedienung ist unübersichtlich , keine backtaste . Ansonsten zufrieden.",,
490,B07ZHJFH4W,"5,0",Gutes Produkt/preis Verhältnis,29/01/2021,Allemagne,Achat vérifié,"Wir verwenden die Geräte zwar nicht als TV sondern für Videokonferenzen, aber auch dafür sind sie sehr gut. Die Anschlüsse gestatten gleichzeitig eine Mehrfach-Anwendung (Signal-Arten), was dem Gerät zusätzlich Pluswerte einräumt. Selbst als TV ist das Preisleistungsverhältnis durchaus beachtenswert und kann mit so manchen Hersteller mithalten! Wir werden wohl weitere Geräte dieses Typs kaufen",,
491,B07ZHJFH4W,"4,0",La funcionabilidad,20/08/2020,Espagne,Achat vérifié,"En raport calidad y precio, es bueno, tiene buena imagen, pero a la hora de conectar con el WiFi mal, solo se conecto una vez y luego el mando no responde siempre a la primera el botón mute ay que darle cuatro veces. Por lo demás todo bien.",Une personne a trouvé cela utile,
492,B07ZHJFH4W,"5,0",Buenas compra,27/11/2021,Espagne,Achat vérifié,Se ve muy bien y tiene muy fácil manejo con Netflix y prime ya incluidos en el mando y el sonido es bueno,,
493,B07ZHJFH4W,"3,0",Auf verlorenen Posten wenn defekt,18/03/2022,Allemagne,Achat vérifié,"Der Fernseher ist mit einem Pixelfehler angekommen. Leider war kein Austauschgerät zu bekommen. Ich musste es zurücksenden und hätte neu bestellen müssen, da wäre der Fernseher aber 100 Euro teurer gekommen. Schade.",,
494,B07ZHJFH4W,"1,0","Reagiert sehr langsam,hängt sich manchmal auf",24/01/2022,Allemagne,Achat vérifié,Reagiert sehr langsam und hängt sich auf wenn man was machen will oder man wird aus bestimmten Programmen raus geworfen würde ich nicht wieder kaufen!,,
495,B07ZHJFH4W,"3,0",Angaben und Realität stimmen nicht überein,23/07/2021,Allemagne,Achat vérifié,"In den Angaben steht Kopfhöreranschluss, es ist jedoch dafür kein 3,5 mm Klinkenstecker verfügbar. Somit kann ich meinen Kopfhörer nicht anschließen.",,
496,B07ZHJFH4W,"5,0",Davvero ottima per ilPrezzo che ha,17/02/2022,Italie,Achat vérifié, È davvero un ottimo prodotto ero scettico all inizio ma sono davvero soddisfatto,,
497,B07ZHJFH4W,"5,0",Pues la regalé y monte,10/11/2021,Espagne,Achat vérifié,la verdad que muy bien para lo que vale no creo que se pueda pedir + muy bien en todos los sentidos.,,
498,B07ZHJFH4W,"5,0",Calidad-Precio Excelente!!,30/01/2021,Espagne,Achat vérifié,"Se ve genial, viene súper bien empaquetada, se conecta al wifi en 1 segundo. La calidad de la imagen es muy buena, incluso con los vídeos de YouTube. Estoy muy contento con ella, la volvería a comprar. Es Smart, se conecta a Amazon prime video, a Netflix o a YouTube simplemente pulsando un botón que tiene el mando. La recomiendo mucho.",,
499,B07ZHJFH4W,"5,0","Tolle Preise, schnelle Lieferung, Fernseher ist sehr gut",16/11/2020,Allemagne,Achat vérifié,Alles Top!! Filme schaut ihr lieber im Spielmodus an.,2 personnes ont trouvé cela utile,
500,B07ZHJFH4W,"4,0",Gutes TV Gerät,29/01/2021,Allemagne,Achat vérifié,"Ton geht so, ist allerdings meine persönliche Einschätzung. Das Bild ist von direkt vorn sehr gut aber von der Seite ist es ziemlich blass. Allgemein für diesen Preis ist es ein guter TV.",,
501,B07ZHJFH4W,"5,0",Recomendable,24/01/2021,Espagne,Achat vérifié,Estaba reticente a utilizar marcas desconocidas . Por ahora va estupenda . La he utilizado ya 3 meses y la imagen es muy buena . Compatibilidad con android y iOS .,,
502,B07ZHJFH4W,"4,0",fedele alle aspettative,02/01/2022,Italie,Achat vérifié,tv di qualitá eccellente che va ben oltre rispetto a quello che é il prezzo... consigliatissima.,,
503,B07ZHJFH4W,"5,0",Excelente relación calidad precio,01/10/2020,Espagne,Achat vérifié,"Excelente tv,una grata sorpresa!! muy fácil de configurar y muy completo . El reconocimiento de voz funciona  a la perfección. El reproductor multimedia Usb lee los últimos formatos de video disponibles (Mkv /MP4) h264 / h265 El envío muy rápido x parte de Amazon!",Une personne a trouvé cela utile,
504,B07ZHJFH4W,"1,0",Chiq 43 pollici,25/12/2021,Italie,Achat vérifié,"Scarsa qualità dell'immagine, audio scandaloso, assolutamente scongliato , non fatevi attirare dal prezzo è veramente un pessimo televisore di scarsa qualità",2 personnes ont trouvé cela utile,
505,B07ZHJFH4W,"1,0",Leider defekt,17/08/2020,Allemagne,Achat vérifié,Artikel war defekt. Satelliteneingang war nicht sauber befestigt und es konnte damit kein Kabel angeschlossen werden. Gerät wurde zurück gegeben.,4 personnes ont trouvé cela utile,
506,B07ZHJFH4W,"5,0",Muy buen android para usuario normal,08/10/2020,Espagne,Achat vérifié,Fenomenal calidad precio. La calidad de video puede ser mejor. Pero esta tele con antroid TV es una pasada. Recomendable. Importante. Esta tele tiene las patas en los extremos!!! Necesitarás una mesa de al menos 125cm para poder ponerla. Yo he tenido que colgarla en la pared,,
507,B07ZHJFH4W,"3,0",¿Memoria insuficiente?,07/05/2021,Espagne,Achat vérifié,"Buena calidad de imagen y una gran ventaja que sea dispositivo Android. Sin embargo, se sobrecarga al abrir aplicaciones del televisor, parecería que tuviera memoria insuficiente, de tal forma que carga lento a menudo y me toca apagar y encender la televisión.",,
508,B07ZHJFH4W,"4,0",Buena calidad precio,23/06/2021,Espagne,Achat vérifié,"Televisión verdaderamente buena para su precio, con imagen de calidad incluso en salas muy iluminadas, su mayor pero es el sonido que pese a no ser malo es muy mejorable , pero que más pedir por solo 300€",,
509,B07ZHJFH4W,"3,0",Funktionen fehlen.,13/12/2021,Allemagne,Achat vérifié,Das Preis/Leistungsverhältnis ist gut. Leider fehlt die automatische Ein- Ausschaltfunktion über CEC und auch die Abschaltung des Bildschirms funktioniert nicht. Somit leider nicht mehr Sterne.,,
510,B07ZHJFH4W,"4,0",Ok,02/06/2022,Italie,Achat vérifié,Per un prezzo così va più che bene! Non ho riscontrato problemi audio e il video è al di sopra delle aspettative,,
511,B07ZHJFH4W,"5,0",Für den Preis einfach genial,03/03/2021,Allemagne,Achat vérifié,Ich bin vollauf zufrieden mit dem Teil ich habe sowieso eine 5.1 Anlage damit zugeschaltet das heißt der Ton vom Fernseher ist ja eigentlich Mist. Aber insgesamt super Preis-Leistungsverhältnis.,,
512,B07ZHJFH4W,"4,0",Ideal si no eres exigente,16/11/2020,Espagne,Achat vérifié,"Pros: precio, características, android tv Contras: calidad de imagen (el panel no es ninguna maravilla), aunque esta directamente relacionada con su ajustado precio La recomiendo para una segunda vivienda o si no tienes grandes expectativas",,
513,B07ZHJFH4W,"2,0",No merece la pena,18/01/2022,Espagne,Achat vérifié,"La tele no es que esté todo mal pero te merece la pena gastarte 50 euros más q te llevas algo mucho mejor, la calidad está bien, el Bluetooth no funciona, la conexión tele/ mando es defectuosa y va un poco lenta",,
514,B07ZHJFH4W,"5,0",Perfecta,06/11/2020,Espagne,Achat vérifié,"Cumple al 100% todas las indicaciones, precisé del servicio técnico y son súper rápidos , amables y resolutivos. Muy buena compra.",,
515,B07ZHJFH4W,"5,0",Super tv,14/12/2021,Allemagne,Achat vérifié,"Toller TV . War erst skeptisch aber ich bin jetzt umso mehr begeistert . Alles funktioniert super ,Einstellungen an dem tv sind super einfach,Fernbedienung funktioniert einwandfrei . Sender anordnen ist auch einfach zu verstehen . Bin sehr zufrieden mit meinem TV .",,
516,B07ZHJFH4W,"4,0",Buenísima,05/02/2021,Espagne,Achat vérifié,Todo está correcto ✔ la única pega es que no deja descargar Vodafone tv lo demás me encanta,,
517,B07ZHJFH4W,"5,0",Preis Leistung ist top,01/01/2022,Allemagne,Achat vérifié,Für den Preis ist die Bildqualität und der Ton sehr gut Die Fernbedienung ist nicht optimal lässt sich aber gut benutzen (ab und an muss man öfter drücken bis der TV es erkennt,,
518,B07ZHJFH4W,"3,0","Tv gut, Fernbedienung Schrott",09/12/2021,Allemagne,Achat vérifié,Leider ist nach gerade einem Monat schon die Fernbedienung kaputt,,
519,B07ZHJFH4W,"5,0",Excelente relación calidad-precio. Fácil configuración y acceso a App,30/12/2021,Espagne,Achat vérifié,"TV 43"" Android: Muy buena relación calidad-precio. Fácil instalación y configuración. Acceso directo por mando control a Netflix, YouTube, primevideo y Google Play. Estoy muy conforme, hace una semana que lo compré.",,
520,B07ZHJFH4W,"5,0",CALIDAD PRECIO MUY BUENA,27/11/2020,Espagne,Achat vérifié,Creí que por ese precio tendría alguna carencia en la calidad. Pero se ve muy bien y tiene todas las funciones. Ahora a ver que tal en cuanto a duración,,
521,B07ZHJFH4W,"5,0",Tv,17/12/2021,Italie,Achat vérifié,"Ortimo prodotto .Non me lo aspettavo ,lo ricomprerei di nuovo ad occhi chiusi",,
522,B07ZHJFH4W,"4,0",Buen precio,15/01/2022,Espagne,Achat vérifié,Llevo unos meses y por ahora de maravilla,,
523,B07ZHJFH4W,"3,0",Ohne externe Lautsprecher nicht auszuhalten,23/12/2021,Allemagne,Achat vérifié,"Der Ton ist unterirdisch und nur mit externen Lautsprechern zu gebrauchen!! Ohne Fernbedienung ist man aufgeschmissen, da sich das Gerät ohne nicht mal an- oder ausschalten lässt! Das Bild ist alles in allem ganz OK! Die Standfüße sind breiter als angegeben (28cm)!",,
524,B07ZHJFH4W,"2,0",Horroble software,09/05/2021,Allemagne,Achat vérifié,Really bad software. It crashes all the time. Sometimes the TV turns on on its own. The image quality is fine just the software is a nightmare.,2 personnes ont trouvé cela utile,
525,B07ZHJFH4W,"1,0","Das schlechteste, was ich gesehen habe!",14/02/2021,Allemagne,Achat vérifié,"Ton, kannst du vergessen, Bild keine 4k Qualität. Wlan? Der Router muss quasi neben dran stehen und trotzdem mit Unterbrechungen bei einer 180.000er DSL Leitung!. Ich verstehe nicht, warum Amazon dieses Produkt empfiehlt. Also, ... Finger weg.",,
526,B07ZHJFH4W,"5,0",Chiq,15/02/2021,Allemagne,Achat vérifié,"schnelle Lieferung eines 50 Zoll Smart TV, problemlose Installation. tolles Bild, tolles Desgin Danke!",,
527,B07ZHJFH4W,"4,0",Calidad precio imbatible..no lleva play store..,09/10/2021,Espagne,Achat vérifié,La tele está de fenomenal...pero no lleva play store,,
528,B07ZHJFH4W,"4,0",SONIDO DEFICIENTE,25/10/2021,Espagne,Achat vérifié,"Aspecto bueno. Resolución deficiente. Sonido deficiente. Si mejoran estos 2 aspectos, sería buena. Por un poco más, algo que aseguren estos aspectos.",,
529,B07ZHJFH4W,"5,0",.,28/11/2020,Allemagne,Achat vérifié,Soweit alles bestens was den Fernseher angeht... Aber Versandtechnisch ne Katastrophe.. Die Spedition meldete sich nicht..auf Nachfrage hieß es keine Email oder Telefonnummer von mir.. Abgesehen von dem Tag Urlaub den ich dafür nehmen musste,Une personne a trouvé cela utile,
530,B07ZHJFH4W,"4,0",Calidad-Precio inmejorable.,10/10/2020,Espagne,Achat vérifié,"HbbTv no es compatible. Por todo lo demás muy bien. Hubiese estado bien que tuviese 16 GB de almacenamiento y 2 GB de RAM, pero va todo perfecto.",,
531,B07ZHJFH4W,"1,0",Nicht kaufen!,14/12/2021,Allemagne,Achat vérifié,"Machte erst einen guten Eindruck, wie von anderen hier beschrieben, war der Sendersuchlauf allerdings nicht von Erfolg gekrönt. Beim alten und jetzt auch beim neuen Fernsehr ging alles ohne Probleme! Immerhin verlief das Rücksenden problemlos.",,
532,B07ZHJFH4W,"5,0",Compensa,04/02/2021,Espagne,Achat vérifié,"Si no quieres gastar mucho dinero en un TV, creo que esta es una opción genial. De momento responde muy bien en todas sus características. Estoy satisfecho con la compra",,
533,B07ZHJFH4W,"5,0",Genial,19/02/2021,Espagne,Achat vérifié, Está genial calidad precio . Yo la recomiendo tiene muy buena calidad .,,
534,B07ZHJFH4W,"5,0",Top Preisleistung,26/12/2020,Allemagne,Achat vérifié,"Die absolut tolle Bildqualität ist bei 4K Filmen besonders ersichtlich. Optimal ist ebenfalls das Internet-Betriebssystem Android 9, das gleiche wie bei meinem Smartphon. Die Fernbedienung könnte etwas qualitativer sein, aber sie macht was sie soll.",,
535,B07ZHJFH4W,"4,0",Buen TV.,12/10/2021,Espagne,Achat vérifié,"De momento fenomenal, llevo casi un año con el, y todo fabuloso ninguna pega hasta ahora.",,
536,B07ZHJFH4W,"4,0",guter smart tv,24/04/2021,Allemagne,Achat vérifié,"gutes aussehen  , sehr umfangreiche austattung , bedienung leicht gutes gerät",,
537,B07ZHJFH4W,"4,0",Preis- Leistung ist perfekt.,07/02/2022,Allemagne,Achat vérifié,"Wir sind sehr zufrieden mit der Bildqualität, einfache Fernbedienung. Lässt sich ganz einfach mit Soandbar verbinden.",,
538,B07ZHJFH4W,"5,0",Ottimo prodotto,08/12/2021,Italie,Achat vérifié,Ottima TV grande semplice e il telecomando molto intuitivo diciamo un telecomando alla vecchia maniera. Il resto tutto ok android ottimo si collega facilmente al cellulare se hai android..,,
539,B07ZHJFH4W,"1,0",Fatal - Tardo 15 dias en llegar y encima roto.,05/01/2022,Espagne,Achat vérifié,"Mu mal, nose como tiene 5.000 compras, tardo un monton en llegar y cuando llego estaba la pantalla rota.. No hay mucho mas que decir la verdad.",,
540,B07ZHJFH4W,"2,0",Gut Fernseher aber nicht komplett,15/01/2022,Allemagne,Achat vérifié,"Die Schrauben für die Füße fehlen die Fernbedienung fehlt das Handbuch fehlt.. Ich hoffe, Sie schicken sie mir so schnell wie möglich, denn ich habe bezahlt, um alles zu erhalten, nicht nur halbe Sachen",,
541,B07ZHJFH4W,"4,0",Hay que mirar de configurarlo todo bien,02/12/2021,Espagne,Achat vérifié,"al principio de poner el televisor vimos que se escuchaba muy mal, pero nos ha sorprendido ya que cambiando el audio se escucha muy bien y tambien se ve muy bien la imagen.",,
542,B07ZHJFH4W,"3,0",Calidad muy justa,23/03/2021,Espagne,Achat vérifié,"La calidad de imagen justita, malos negros y mucha pérdida de calidad de imagen cuando no estás justo frente al televisor",,
543,B07ZHJFH4W,"1,0",Naja..,07/04/2021,Allemagne,Achat vérifié,Habe diesen TV meiner Mutter zum Geburtstag geschenkt. Musste schon sehr lange auf die Lieferung warten. 1 Monat alt ist der TV. Mein 3 jähriger Sohn ist beim Spielen nur leicht dran gestoßen und schon war der TV kaputt.,,
544,B07ZHJFH4W,"5,0",Me ha gustado la calidad de imagen. También es cierto que la anterior tenía 12 años,12/09/2020,Espagne,Achat vérifié,La verdad que de momento estoy encantado. Le he podido instalar las aplicaciones que quería y a ver unos cuantos canales más.,,
545,B07ZHJFH4W,"5,0",Der fetzt.,04/01/2021,Allemagne,Achat vérifié,"Wenn man die Einstellungen manuell vornimmt,  ist die positive Überraschung bezüglich der Bildqualität groß. Das Preis- und Leistungsverhältnis ist überragend. Ich bin vom Gerät begeistert. 👍",,
546,B07ZHJFH4W,"5,0",Funktioniert...,11/12/2021,Allemagne,Achat vérifié,Zum Fernsehprogramm schauen...,,
547,B07ZHJFH4W,"5,0",No puedo meter ninguna aplicacion,06/11/2021,Espagne,Achat vérifié,"me resulta imposible haceder al google play store, no lo trae no se puede instalar ninguna app",,
548,B07ZHJFH4W,"5,0",Great TV!,20/11/2021,Allemagne,Achat vérifié,"Great picture, sound and easy to set up. Comes with Netflix and Prime apps already installed.",,
549,B07ZHJFH4W,"5,0",Prima,21/12/2021,Allemagne,Achat vérifié,Toll,,
550,B07ZHJFH4W,"5,0",Sehr schönes Teil super Qualität,17/10/2020,Allemagne,Achat vérifié,"Er läuft seid 2 Stunden, gefällt mir sehr gut, Beschreibung einfach.",,
551,B07ZHJFH4W,"5,0","El artículo bien. La entrega (SEUR), pésima.",02/12/2020,Espagne,Achat vérifié,El Smart tv muy bien. La entrega de SEUR pésima. No vuelvo a comprar nada de este vendedor.,,
552,B07ZHJFH4W,"5,0",sehr zufrieden,31/12/2020,Allemagne,Achat vérifié,"alles bestens, schnelle Lieferung, sehr gut verpackt, immer wieder gerne",,
553,B07ZHJFH4W,"5,0",Sehr gutes TV zu vernünftigem Preis,05/03/2021,Allemagne,Achat vérifié,"Sehr einfach einzurichten, klasse Bildqualität. Ich hab jetzt schon zwei davon.",,
554,B07ZHJFH4W,"1,0",sin sonido,14/11/2020,Espagne,Achat vérifié,Lo tuve que devolver. No funcionaba bien,Une personne a trouvé cela utile,
