id,asin,rv_stars_rating,rv_titre,rv_date,rv_pays,rv_achat,rv_body,rv_utile,rv_lien
161,B07ZHJFH4W,"4,0",Le Bluetooth passe super mal.. Autrement pour le prix faut pas s'atendre à un miracle...c'est correct,25/3/2020,France,Achat vérifié,Le Bluetooth passe super mal.. Autrement pour le prix faut pas s'atendre à un miracle...c'est correct,,/gp/customer-reviews/R3EH4QVUJJMV86/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
162,B07ZHJFH4W,"3,0",Au bout de 2 mois télécommande dont certaines touches ne répondent plus !!!!! De plus pas de touches sensitives pour palier a ce problème et impossible de trouver une nouvelle télécommande correspondant a la référence du téléviseur.,10/11/2020,France,Achat vérifié,Au bout de 2 mois télécommande dont certaines touches ne répondent plus !!!!! De plus pas de touches sensitives pour palier a ce problème et impossible de trouver une nouvelle télécommande correspondant a la référence du téléviseur.,,/gp/customer-reviews/RVDWZ4GUMV7CT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
163,B07ZHJFH4W,"5,0","Aucun soucis qualité top, son Ok sans etre extraordinaire. assez surpris du nombre de mauvais commentaire alors que j ai eu aucun soucis",6/11/2021,France,Achat vérifié,"Aucun soucis qualité top, son Ok sans etre extraordinaire. assez surpris du nombre de mauvais commentaire alors que j ai eu aucun soucis",,/gp/customer-reviews/R11LJ13UCD93O4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
164,B07ZHJFH4W,"4,0", Bonjour tout le monde,5/3/2021,France,Achat vérifié, Bonjour tout le monde,,/gp/customer-reviews/R37M3PWD0GRGN3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
165,B07ZHJFH4W,"5,0",Nikel.,8/4/2021,France,Achat vérifié,Nikel.,,/gp/customer-reviews/R3NGH8WZL9U87D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
166,B07ZHJFH4W,"1,0","Je déconseille totalement de commander sur ce fournisseur, la télé et inutilisable , car elle et totalement casser que se soit au niveau de l’écran et de l’arrière de la télé ... ne commander surtout pas !!!!",18/11/2020,France,Achat vérifié,"Je déconseille totalement de commander sur ce fournisseur, la télé et inutilisable , car elle et totalement casser que se soit au niveau de l’écran et de l’arrière de la télé ... ne commander surtout pas !!!!",Une personne a trouvé cela utile,/gp/customer-reviews/RMTLNGIDDK5LN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
167,B07ZHJFH4W,"3,0",J’utilise cet écran tv comme téléviseur principale l’image est correct par contre en ce qui concerne le son ce n’est vraiment pas terrible le son est bien trop aigus il n’y a pas assez de basses et les touches de la télécommande sont bruyantes à la longue c’est énervant,21/8/2020,France,Achat vérifié,J’utilise cet écran tv comme téléviseur principale l’image est correct par contre en ce qui concerne le son ce n’est vraiment pas terrible le son est bien trop aigus il n’y a pas assez de basses et les touches de la télécommande sont bruyantes à la longue c’est énervant,,/gp/customer-reviews/R2CG1ALF6KOHXD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
168,B07ZHJFH4W,"4,0",,19/7/2021,France,Achat vérifié,,,/gp/customer-reviews/R139CJI2XTYK7V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
169,B07ZHJFH4W,"1,0",Reçu se matin delais avec 15 jours d avance,11/5/2020,France,Achat vérifié,Reçu se matin delais avec 15 jours d avance,2 personnes ont trouvé cela utile,/gp/customer-reviews/R2FJRX71O29XTL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
170,B07ZHJFH4W,"4,0","Produits conforme à la description, son de mauvaise qualité prévoir une barre de son. Trés bonne image",9/8/2020,France,Achat vérifié,"Produits conforme à la description, son de mauvaise qualité prévoir une barre de son. Trés bonne image",,/gp/customer-reviews/ROY6R1F55FKUP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
171,B07ZHJFH4W,"4,0","Manque d'applications et celles présentes offrent une mauvaise qualité d'image (netflix, primevideo,...), la tv en elle-même est bien en 4k, donc pour en profiter à fond, il faut acheter en plus une amazon fire tv.",5/9/2020,France,Achat vérifié,"Manque d'applications et celles présentes offrent une mauvaise qualité d'image (netflix, primevideo,...), la tv en elle-même est bien en 4k, donc pour en profiter à fond, il faut acheter en plus une amazon fire tv.",,/gp/customer-reviews/R9J34H8S12DG7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
172,B07ZHJFH4W,"4,0","J'ai acheté cette télé pour mon père , il est très content dans l'ensemble réglage facile l'image n'est pas exceptionnel mais ça va encore. Je recommande",13/3/2021,France,Achat vérifié,"J'ai acheté cette télé pour mon père , il est très content dans l'ensemble réglage facile l'image n'est pas exceptionnel mais ça va encore. Je recommande",,/gp/customer-reviews/R3U3E89HGD4O3O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
173,B07ZHJFH4W,"1,0",Je suis malheusement tombé sur une TV qui ne fonctionnait pas!Dommage.Le vendeur a été réglo il me l'a remboursé sans discuté,24/3/2022,France,Achat vérifié,Je suis malheusement tombé sur une TV qui ne fonctionnait pas!Dommage.Le vendeur a été réglo il me l'a remboursé sans discuté,,/gp/customer-reviews/RVPDZ14PT6CDK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
174,B07ZHJFH4W,"5,0","Faut pas s'attendre à un objet exceptionnel et pourtant je le trouve superbe, rien à dire",25/6/2020,France,Achat vérifié,"Faut pas s'attendre à un objet exceptionnel et pourtant je le trouve superbe, rien à dire",,/gp/customer-reviews/R3VMHNRILBUIMT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
175,B07ZHJFH4W,"1,0",je n'ai pas aimer la tv en panne est toujours pas de remboursement depuis le 20/10/2021 et pas de n° de tel pour contacter le service client,15/11/2021,France,Achat vérifié,je n'ai pas aimer la tv en panne est toujours pas de remboursement depuis le 20/10/2021 et pas de n° de tel pour contacter le service client,,/gp/customer-reviews/R160ZC1MHPU2ZX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
176,B07ZHJFH4W,"1,0",Impossibilité d'entrer le code wifi (clavier sans accès aux chiffres),28/11/2021,France,Achat vérifié,Impossibilité d'entrer le code wifi (clavier sans accès aux chiffres),,/gp/customer-reviews/R3P4MQFOPNJO6V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
177,B07ZHJFH4W,"3,0","Image au rendez-vous,",9/10/2020,France,Achat vérifié,"Image au rendez-vous,",,/gp/customer-reviews/R1A1HMRJ0F93PW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
178,B07ZHJFH4W,"4,0",Parfait,12/1/2021,France,Achat vérifié,Parfait,,/gp/customer-reviews/R1N8BPXPDM0FQN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
179,B07ZHJFH4W,"4,0",quelques bug sur les différentes application ( bug de chargement youtube par exemple ) sinon tout est de très bonne qualité,12/10/2020,France,Achat vérifié,quelques bug sur les différentes application ( bug de chargement youtube par exemple ) sinon tout est de très bonne qualité,,/gp/customer-reviews/R2AT8WHPM46UQY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
180,B07ZHJFH4W,"4,0","Excellente qualité d’image, très bon prix, par contre plante très souvent et perds la connexion Internet on sait pas pourquoi sinon très bonne télé.",18/7/2021,France,Achat vérifié,"Excellente qualité d’image, très bon prix, par contre plante très souvent et perds la connexion Internet on sait pas pourquoi sinon très bonne télé.",,/gp/customer-reviews/R2PVDRV84BW6FU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
181,B07ZHJFH4W,"1,0",Après avoir fait le déballage je me suis rendu compte au montage qu'il manquait un socle a mettre pour pouvoir poser la télé .... Quelle colère !,27/12/2021,France,Achat vérifié,Après avoir fait le déballage je me suis rendu compte au montage qu'il manquait un socle a mettre pour pouvoir poser la télé .... Quelle colère !,,/gp/customer-reviews/R1SYT4ZYO8NFOL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
182,B07ZHJFH4W,"3,0","Pas trop mal dans l'ensemble, parfois la télé se coupe.",12/1/2021,France,Achat vérifié,"Pas trop mal dans l'ensemble, parfois la télé se coupe.",,/gp/customer-reviews/R12E4MAPCB0MLT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
183,B07ZHJFH4W,"4,0","On peu changer de chaîne que lorsque la télécommande est en face de la télé, c’est pas une télécommande connecté, et un peu lent pour passer les chaînes.",15/4/2021,France,Achat vérifié,"On peu changer de chaîne que lorsque la télécommande est en face de la télé, c’est pas une télécommande connecté, et un peu lent pour passer les chaînes.",,/gp/customer-reviews/R5LL5D6XS80S4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
184,B07ZHJFH4W,"4,0",Mauvais la télécommande ne fonctionne pas correctement,16/9/2020,France,Achat vérifié,Mauvais la télécommande ne fonctionne pas correctement,,/gp/customer-reviews/R11UBRT3NGUJWE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
185,B07ZHJFH4W,"5,0",Exelente télé rien à dire,28/12/2021,France,Achat vérifié,Exelente télé rien à dire,,/gp/customer-reviews/REQ4403JYK23M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
186,B07ZHJFH4W,"3,0",RAS,25/7/2020,France,Achat vérifié,RAS,,/gp/customer-reviews/R38P7ST8FO1K6M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
187,B07ZHJFH4W,"3,0","Téléviseur correct. Temps de réaction un peu long, par contre compliqué à l’utilisation",23/2/2022,France,Achat vérifié,"Téléviseur correct. Temps de réaction un peu long, par contre compliqué à l’utilisation",,/gp/customer-reviews/R1POC049CN58O0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
188,B07ZHJFH4W,"1,0","Reçu aujourd’hui , ÉCRAN COMPLÈTEMENT CASSÉ À LA LIVRAISON JE VAIS LE RETOURNER TROP DÉÇU J’A TROP MAL !",12/1/2021,France,Achat vérifié,"Reçu aujourd’hui , ÉCRAN COMPLÈTEMENT CASSÉ À LA LIVRAISON JE VAIS LE RETOURNER TROP DÉÇU J’A TROP MAL !",Une personne a trouvé cela utile,/gp/customer-reviews/R3C1ML5DM8QVBA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
189,B07ZHJFH4W,"4,0","Un peu longue à la détente, si non plutôt bien",26/12/2020,France,Achat vérifié,"Un peu longue à la détente, si non plutôt bien",,/gp/customer-reviews/R1NEPRV3L1TO86/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
190,B07ZHJFH4W,"4,0","Ça marche. Je l'utilise comme écran pc. J'ai l'impression que c'est un peu incurvé vers l'extérieur, ce qui a du sens pour une TV.",13/11/2021,France,Achat vérifié,"Ça marche. Je l'utilise comme écran pc. J'ai l'impression que c'est un peu incurvé vers l'extérieur, ce qui a du sens pour une TV.",,/gp/customer-reviews/R3BY9P4ID748HF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
191,B07ZHJFH4W,"4,0","Une très bonne qualité d'image, réglages simples, malheureusement un son décevant.",17/2/2021,France,Achat vérifié,"Une très bonne qualité d'image, réglages simples, malheureusement un son décevant.",,/gp/customer-reviews/R29NF2XRUCYIJS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
192,B07ZHJFH4W,"1,0","Rien d'exceptionnel, en aucun cas une télé 4k.",9/10/2020,France,Achat vérifié,"Rien d'exceptionnel, en aucun cas une télé 4k.",Une personne a trouvé cela utile,/gp/customer-reviews/R1BX9J6Q46QQOA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
193,B07ZHJFH4W,"4,0",Télévision pour salon. Qualité d’image très bonne pour le prix d’achat. Facilité d’exécutions des commandes via la télécommande. Seul bémol le son est quelques peu trouble. Je donnerai une note de 16/20 !,9/10/2020,France,Achat vérifié,Télévision pour salon. Qualité d’image très bonne pour le prix d’achat. Facilité d’exécutions des commandes via la télécommande. Seul bémol le son est quelques peu trouble. Je donnerai une note de 16/20 !,,/gp/customer-reviews/R13GNJ1MSM8T68/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
194,B07ZHJFH4W,"5,0",Bien,1/12/2020,France,Achat vérifié,Bien,,/gp/customer-reviews/R1HQH6HZAY9TIS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
195,B07ZHJFH4W,"4,0",Pas mal dommage pour la bosse,19/11/2021,France,Achat vérifié,Pas mal dommage pour la bosse,,/gp/customer-reviews/R3PLLA8SRJHBZ7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
196,B07ZHJFH4W,"1,0",La télé passe son temps à s'éteindre toute seule cela commence vraiment à être pénible.,21/3/2021,France,Achat vérifié,La télé passe son temps à s'éteindre toute seule cela commence vraiment à être pénible.,Une personne a trouvé cela utile,/gp/customer-reviews/R1CDV4MCYJP9ME/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
197,B07ZHJFH4W,"3,0","Bonjour, quelle est la garantie pour cet appareil?",9/8/2021,France,Achat vérifié,"Bonjour, quelle est la garantie pour cet appareil?",,/gp/customer-reviews/R2OW4RC81AV5MW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
198,B07ZHJFH4W,"4,0",Problème de l’arret transitoire Des programmes TV,31/7/2021,France,Achat vérifié,Problème de l’arret transitoire Des programmes TV,,/gp/customer-reviews/R3GHJRNGI95OBY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
199,B07ZHJFH4W,"4,0",Problème d’antenne cassé au bout de 3 mois je pense qu’il ne prennent pas le temps de monter les pièces soigneusement. C’est dommage car le produit en lui-même est pas mal,10/9/2020,France,Achat vérifié,Problème d’antenne cassé au bout de 3 mois je pense qu’il ne prennent pas le temps de monter les pièces soigneusement. C’est dommage car le produit en lui-même est pas mal,,/gp/customer-reviews/R3LA3O4XEXFQXJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
200,B07ZHJFH4W,"4,0",Très rapport qualité/prix. L’image est bonne et les Connectiques sont correctes.,14/7/2020,France,Achat vérifié,Très rapport qualité/prix. L’image est bonne et les Connectiques sont correctes.,,/gp/customer-reviews/R3ETH0X7QMR5DG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
201,B07ZHJFH4W,"1,0",,25/9/2021,France,Achat vérifié,,Une personne a trouvé cela utile,/gp/customer-reviews/R2UNWVRHUHTAWT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
202,B07ZHJFH4W,"5,0","Je recommande ce produit, la fonctionnalité « SMART » laisse un large chose de programmes.",1/1/2021,France,Achat vérifié,"Je recommande ce produit, la fonctionnalité « SMART » laisse un large chose de programmes.",,/gp/customer-reviews/R2A977I6S1UB2C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
203,B07ZHJFH4W,"1,0","Télé HS. Demande de retour fait depuis le 8 fev, pas de nouvelle, ni remboursement malgré plusieurs relances. Honteux",26/2/2021,France,Achat vérifié,"Télé HS. Demande de retour fait depuis le 8 fev, pas de nouvelle, ni remboursement malgré plusieurs relances. Honteux",Une personne a trouvé cela utile,/gp/customer-reviews/R3O4WHE7R2SGWG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
204,B07ZHJFH4W,"1,0",TV reçue avec une anomalie sur l’écran .,13/5/2022,France,Achat vérifié,TV reçue avec une anomalie sur l’écran .,,/gp/customer-reviews/R3BT9OU11339CL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
205,B07ZHJFH4W,"5,0",Très bien excellent  rapport qualité prix,7/11/2020,France,Achat vérifié,Très bien excellent  rapport qualité prix,,/gp/customer-reviews/R184CTIMVP4OE6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
206,B07ZHJFH4W,"5,0",Rapport qualité prix au top. Téléviseur répondant à mes attentes et réglage très facile,13/8/2020,France,Achat vérifié,Rapport qualité prix au top. Téléviseur répondant à mes attentes et réglage très facile,,/gp/customer-reviews/R2T6CW65SSKM76/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
207,B07ZHJFH4W,"1,0","J'ai reçu la télé dans un carton intact , mais une fois le branchement effectuée , des traits sur toutes la télévision .",9/12/2020,France,Achat vérifié,"J'ai reçu la télé dans un carton intact , mais une fois le branchement effectuée , des traits sur toutes la télévision .",Une personne a trouvé cela utile,/gp/customer-reviews/R1SAQ40NSCQ8E4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
208,B07ZHJFH4W,"5,0",Television legere.,5/9/2020,France,Achat vérifié,Television legere.,,/gp/customer-reviews/RIGBTJ8TEPIEA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
209,B07ZHJFH4W,"4,0",Téléviseur de très bon rapport qualité/prix simple d'utilisation et doté de fonctionnalités très complètes,21/8/2020,France,Achat vérifié,Téléviseur de très bon rapport qualité/prix simple d'utilisation et doté de fonctionnalités très complètes,,/gp/customer-reviews/R21ECW5VJAYDME/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
210,B07ZHJFH4W,"5,0",Simple d utilisation je règle très facilement  qualité top,7/1/2022,France,Achat vérifié,Simple d utilisation je règle très facilement  qualité top,,/gp/customer-reviews/R3UI8ML3BPISTY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
211,B07ZHJFH4W,"5,0",pas de commentaire negaif,6/9/2020,France,Achat vérifié,pas de commentaire negaif,,/gp/customer-reviews/R1A6OM9OANQAGV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
212,B07ZHJFH4W,"5,0",Facile à mettre en fonctionnement et un régal ensuite,3/9/2020,France,Achat vérifié,Facile à mettre en fonctionnement et un régal ensuite,,/gp/customer-reviews/R27TG5DLH2WNN4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
213,B07ZHJFH4W,"1,0","Très moyen, s’orienter sur la marque TCL pour un meilleur rapport qualité prix",17/2/2021,France,Achat vérifié,"Très moyen, s’orienter sur la marque TCL pour un meilleur rapport qualité prix",Une personne a trouvé cela utile,/gp/customer-reviews/RGGIP4F993DG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
214,B07ZHJFH4W,"5,0",A acheter sans soucis... livraison nikel et bonne qualité du produit,6/11/2020,France,Achat vérifié,A acheter sans soucis... livraison nikel et bonne qualité du produit,,/gp/customer-reviews/R3QV4RRPNBRGR6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
215,B07ZHJFH4W,"2,0",Bonjour j'ai reçu ma télé aujourd hui et elle ne s'allume pas elle fonctionner super bien puis d'un seul coup elle ses mise à bug puis éteint puis plus rien le voyant rouge mais rien ne ce lance,15/3/2020,France,Achat vérifié,Bonjour j'ai reçu ma télé aujourd hui et elle ne s'allume pas elle fonctionner super bien puis d'un seul coup elle ses mise à bug puis éteint puis plus rien le voyant rouge mais rien ne ce lance,,/gp/customer-reviews/R1HTG9DLLZ29QP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
216,B07ZHJFH4W,"2,0","Menus mal pensés, écrits en petit alors que la tv est énorme, s'éteint et s'allume toute seule, n'importe quand. Son pas terrible.",19/2/2021,France,Achat vérifié,"Menus mal pensés, écrits en petit alors que la tv est énorme, s'éteint et s'allume toute seule, n'importe quand. Son pas terrible.",,/gp/customer-reviews/R30UTN3BXO8G30/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
217,B07ZHJFH4W,"5,0","Livraison rapide, et tres bonne télé !!",5/3/2021,France,Achat vérifié,"Livraison rapide, et tres bonne télé !!",,/gp/customer-reviews/R3G4608PQZ95TG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
218,B07ZHJFH4W,"3,0","Bonjour,",28/8/2020,France,Achat vérifié,"Bonjour,",,/gp/customer-reviews/R13QR4NMNFU8NG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
219,B07ZHJFH4W,"4,0",Nécessite une barre de son,16/12/2021,France,Achat vérifié,Nécessite une barre de son,,/gp/customer-reviews/RRLVXM69MEZDO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
220,B07ZHJFH4W,"5,0",Je recommande,6/11/2021,France,Achat vérifié,Je recommande,,/gp/customer-reviews/R1OEPA7BY7PGA5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
221,B07ZHJFH4W,"5,0",Bon produit pour un 55'' en 4K à un prix imbattable,22/6/2020,France,Achat vérifié,Bon produit pour un 55'' en 4K à un prix imbattable,,/gp/customer-reviews/RALBJAV4JJSJU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
222,B07ZHJFH4W,"5,0",Très satisfait,29/10/2020,France,Achat vérifié,Très satisfait,Une personne a trouvé cela utile,/gp/customer-reviews/RSVISYPNZDMFZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
223,B07ZHJFH4W,"5,0",TB,21/8/2020,France,Achat vérifié,TB,,/gp/customer-reviews/RBWDQJL6ESW81/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
224,B07ZHJFH4W,"5,0",Excellent,1/7/2020,France,Achat vérifié,Excellent,,/gp/customer-reviews/R9QWKBSOCDD2U/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
225,B07ZHJFH4W,"4,0","Arrivée cassée, mais merci d'avoir remboursé, du coup j'en ai repris une, pour le prix c'est une très bonne télé.",3/3/2022,France,Achat vérifié,"Arrivée cassée, mais merci d'avoir remboursé, du coup j'en ai repris une, pour le prix c'est une très bonne télé.",,/gp/customer-reviews/RM490WBY0PBFD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
226,B07ZHJFH4W,"5,0",Excellent rapport qualité/prix livré dans les temps vendeur a recommandé,3/12/2020,France,Achat vérifié,Excellent rapport qualité/prix livré dans les temps vendeur a recommandé,,/gp/customer-reviews/R1PCX10DVHAKGC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
227,B07ZHJFH4W,"5,0",Franchement top! Sauf que les vices  pour fixer les pieds sont de très mauvaise qualité sinon rien a dire sur la tele elle même,4/3/2021,France,Achat vérifié,Franchement top! Sauf que les vices  pour fixer les pieds sont de très mauvaise qualité sinon rien a dire sur la tele elle même,,/gp/customer-reviews/RT8E3G4F3Q11O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
228,B07ZHJFH4W,"4,0",très bonne télé pour double emploie,6/12/2021,France,Achat vérifié,très bonne télé pour double emploie,,/gp/customer-reviews/R3BULY6BETCD9K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
229,B07ZHJFH4W,"2,0","Très déçu la tv ce coupe toute seul et ce rallume, le son je n’en parle même pas… et la télécommande es peut maniable",9/1/2022,France,Achat vérifié,"Très déçu la tv ce coupe toute seul et ce rallume, le son je n’en parle même pas… et la télécommande es peut maniable",,/gp/customer-reviews/R3ET0EMVLJY1G0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
230,B07ZHJFH4W,"5,0","Bon produit pour le prix, très satisfait, jai juste acheter une barre de son en plus au vue de la qualité sonore minime de cette tv. Mais vue le prix c’est tous a fait logique.",31/12/2020,France,Achat vérifié,"Bon produit pour le prix, très satisfait, jai juste acheter une barre de son en plus au vue de la qualité sonore minime de cette tv. Mais vue le prix c’est tous a fait logique.",,/gp/customer-reviews/R1IOEQLYBPQA6J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
231,B07ZHJFH4W,"4,0",On n'est obligé de mettre à fond le volume sur certains films et documentaires,3/9/2021,France,Achat vérifié,On n'est obligé de mettre à fond le volume sur certains films et documentaires,,/gp/customer-reviews/R2E2QZJAGPYTL3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
232,B07ZHJFH4W,"4,0",Excellent pour le prix ! Couleur un peu fade et son moyen pour les exigents mais encore une fois pour le prix : imbattable !!,6/11/2020,France,Achat vérifié,Excellent pour le prix ! Couleur un peu fade et son moyen pour les exigents mais encore une fois pour le prix : imbattable !!,,/gp/customer-reviews/R3JIMIZOZLX5U9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
233,B07ZHJFH4W,"5,0",Franchement super achat. 1 semaine dernière utilisation et aucun soucis. Facile à utiliser .,24/11/2020,France,Achat vérifié,Franchement super achat. 1 semaine dernière utilisation et aucun soucis. Facile à utiliser .,,/gp/customer-reviews/R2YX4EDPQBTFKV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
234,B07ZHJFH4W,"5,0","Super télé, excellente image, très bon son. Niveau rapport qualité/prix, on peut difficilement trouver mieux !",28/8/2020,France,Achat vérifié,"Super télé, excellente image, très bon son. Niveau rapport qualité/prix, on peut difficilement trouver mieux !",,/gp/customer-reviews/RMEO7LCL031VU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
235,B07ZHJFH4W,"4,0",Bon produit auquel j'ai ajouté une barre son connectée sur le HDMI ARC,1/4/2020,France,Achat vérifié,Bon produit auquel j'ai ajouté une barre son connectée sur le HDMI ARC,,/gp/customer-reviews/R1XY4HX20BRONJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
236,B07ZHJFH4W,"3,0",Image excellente,9/11/2020,France,Achat vérifié,Image excellente,,/gp/customer-reviews/R26LGT1XDYNEJR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
237,B07ZHJFH4W,"5,0",Très bon produit,12/3/2021,France,Achat vérifié,Très bon produit,,/gp/customer-reviews/R37EWVF573GXW8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07ZHJFH4W
